sentiment,review_body,product_category
1,Stylish and super comfy. even though it's a relaxed oversize fit it is still very flattering and pretty. i dressed it up with cool jeans and my fave free suede boots. my only complaint is that it is not available in more colors. pretty please make more color variations : ),Sleep
1,Been on the hunt for jammie's so gave these a shot. ordered my normal size large. fit well in the waist but i don't like the super wide legs. and they're too long. pretty color and pattern  however  the fabric isn't as soft or cozy as i hoped. i'm retired and wanted pajamas to lounge in all day. these missed the mark for me.,Sleep
1,So cheerful and colorful! love these cozy pj pants!,Sleep
1,George venson of vousta has designed a pair of pajama bottoms that are beautifully designed & comfy to lounge & sleep in. they are a light weight flannel that fit true to size & wash extremely well. the design on these pj's are like no other; a white background with red birds. polar bears  deer  all with tree branches running through the length of the pant. they're just delightful. you must try them!,Sleep
1,Super comfy and longer than last year's version minus the hood. love it!,Sleep
1,Love this jacket. it's soft and a beautiful shade of ivory. perfect for casual wear with a pair of black jeans  while still maintaining an elegant look.,Sleep
1,Was looking for a layering tunic and this does the job. it's very long and i'm 5'11 and this covers to my mid thigh. the arms are very tight but stretched after a while and the material is thin. i like the button details and the olive color are a nice break from black and white. white might be see-through.,Sleep
1,These pants are comfortable and cozy. great for lounging around and cute enough to wear out of the house to coffee or running errands. i'll be wearing them a lot.,Sleep
1,I had no idea this was considered sleepwear until after i bought it. i saw it in the store and promptly tried it on  it is really flattering. i wear it as a sweater dress on a regular basis. it is really comfortable  and is something you could dress up with booties or be more casual with cute tennis shoes like keds. i get compliments on it all the time. i also like the slit a lot.,Sleep
-1,This is huge. i thought it would be oversize but with a bit of shape. there is no shape to this and is a lot of material. i ordered an xs and typically wear an xs or s in blouses  sometimes medium in sweaters.  it seamed like 2 sizes too big. the material is very soft and the collar is nice. there is a ribbon tie at the waist. the tie is wimpy and could be nicer. when tied  there is so much fabric the is gathers and looks like i have no waist.,Sweaters
-1,Oh how i love moth sweaters but wow was this one a disappointment. the color is wonderful  the shape is unique and the stitch work is lovely but that's where the compliments end. it's an itchy  cheap feeling acrylic that is too short for my torso. i am truly disappointed that at this price point it was such a cheap feeling piece. so bummed. so so bummed.,Sweaters
-1,I stalked this sold out product for weeks hoping my size would become available. when it did  i was very excited  in fact i ordered both a s and xs to be sure one sweater would fit me! unfortunately  neither did and i felt the actual sweater was not as pictured. the sweater has an overall baggy fit and the cutouts don't fall as neatly and as evenly on both shoulders as the picture shows  making the look a bit sloppy in my opinion. it is such a shame as this look is very of the moment and the mod,Sweaters
-1,"I really didn't expect this sweater to be so short. i'm 5'8"" and there is no way it would fit me properly. i honestly didn't even try it on. i pulled it out of the bag and put it right back in and returned it. it looks like a crop top. i bought the blue  which was not as rich and nice looking in person as the picture. i love most things i buy through retailer but this was a swing and a miss.",Sweaters
-1,"I'm assuming the model showing the sweater is at least 5'9""  it is slightly cropped on her   but it certainly doesn't look super cropped. i'm 5'4"" and its super cropped on me. even with high waist jeans.  also  it is incredibly itchy. i even tried it with a cami under but the itchy wool came right through the cami.  too bad  its a cute design  just needs some tweaking.",Sweaters
-1,"I'm petite  and i knew buying this that it would be a big sweater - that is the look that is portrayed on the model. the sweater is scratchy  the neck was so big and bulky i had trouble making it lay right. it looks great on the model here  but not on me. going back. so bummed. the color gray is true to what is shown and it has little ""holes"" or openings across the shoulders. so there is a tiny bit of detail. overall  not a great sweater.",Sweaters
-1,This is cut very strangely  i'm short waisted and this barely covered my belly button. the material is rough and scratchy. did not like at all and will be returning.,Sweaters
-1,Weird fit and the tie just add to the problems. i think i'd like this a lot more if it were just an open cardigan without the tie. the tie seems like an after thought. it's flimsy and it just makes anyone wearing this look like a house -- no matter there size. i ordered a medium black and it's already in the mail!,Sweaters
-1,Ordered this vest on line and returned it due too poor quality .,Sweaters
0,"I read all reviews and i decided to try as the price was great. first of all i am 5'6"" 145 lbs  athletic build (not skinny but have muscles). the sweater fits great  just like glove  it does not make me look fat. the quality is great sweater is warm  cozy and well-made. i am not sure about color as it's brighter as it shown. it is not quite coral  it's a little bit darker which will make it difficult to match it with. the sleeves run small so if you are taller then me just keep it in mind. th sw",Sweaters
0,This sweater is really cute  great fit and unique style. unfortunately the ivory color was more yellow than i like. not the right shade for my skin tone.,Sweaters
0,I bought this sweater online and was surprised by how thick and fluffy it is. this is a warm and cozy sweater  more bulky than oversized. pattern has a comic book-style art look. it has raglan sleeves and a boxy cut and narrows a bit at the waist. cute  warm sweater for winter--wore with an undershirt.,Sweaters
0,"Was really looking forward to this sweater  but it's not a cardigan  it's a poncho. i can't decide if it's fun-quirky or just odd. it's gorgeously made  and extremely soft  but i do wish it was actually sleeves. i haven't decided if it's something i will wear or not. my husband referred to it as ""batwings."" that should have been depicted in one of the photos.",Sweaters
0,This vest was of excellent weight but it had very little style. it was like a giant piece of felt was cut out with little thought to design or nuance. not for me.,Sweaters
0,I purchased this sweater because of the cute unique diagonal design. however  i was largely disappointed by the fiber of the sweater  it is rather coarse to the touch and a bad fit. on the model it looks nice  but it was large around the torso  yet short at the same time creating an awkward and unflattering fit. i shall be returning it.,Sweaters
0,I loved the shape of this sweater. the way it draped from the waist was flattering and different. the sleeves were a strange length  however  between long and 3/4 length which made it look like they the sweater was just too short for me. the color looked peachy or pink in the photo  but in reality  it was almost skin tone  which was not flattering with my olive coloring. paler women might find it attractive. the real downside for me was the fabric which was thin with the flowers mainly printed o,Sweaters
0,Bought this in the store and fell in love with it. very soft and flattering to wear. however  after wearing it one day it is already starting to pill. this truly is a beautiful sweater  but i fear it will not be beautiful for long. i am willing to take the chance as i got it on sale.,Sweaters
0,This sweater has potential  but it wasn't right for me. the collar isn't flattering on me...too thick  and my shoulders are already broad. my waist is high  so i need a longer look. the color is true to size  but it's s little see through...dark bra shows through.,Sweaters
1,Every year around this time  our beloved retailer comes out with a wool sweater coat. i've seen every style over the last five years and this year they have outdone themselves!!! this coat is a dream. not too thin and not too thick...it's the perfect layering piece. the fabric has perfect stretch in it. the colors are lovely (i ended up with the cream color  but i loved the green too!!) in many sweater coats i prefer an xl  but because of the stretch the l was just perfect. i'm 5'8 and it hits wel,Sweaters
1,Warm  asthetically pleasing and super comfy. i love the combination of style and comfort together. this sweater is a must have.,Sweaters
1,Love the fit. nice and warm and good quality material.,Sweaters
1,This coat is cool  the cut is classic and well fit. i've been wearing it as a jacket every day since purchasing 3 days ago. it already has begun to slightly pill. i have not worn this under other jackets  so it's pilling quickly from very basic wear.,Sweaters
1,This sweater is really lovely. it doesn't look like it does in the picture. i got the xsmall as i was worried it would run big. it's much shorter than i though  fits more like a petite size. the sleeves are 3/4 length  which i wasn't thrill with but accepted. the color combo is really lovely! it's very comfortable and well made and it was perfect for work but lovely with a pair of jeans too!,Sweaters
1,Wow this is a keeper. love how soft and special the color feels. the knit for back and arms makes it very comfy and easy to wear. not really easy to layer it since arms pretty fitted. love it with jeans since the back ends at waist.,Sweaters
1,I tried this one on in the store and my typical xs fit perfect. it's not too boxy in the waist like every other sweater this season. also the mock neck is not to wide and is flattering. it sheds which i do not like but not as bad as some. the material is thin but warm i would layer it.,Sweaters
1,Love the knit. contrast stitches add interest. quality is great and it is true to size. very happy i made this purchase  especially because i caught it on sale after eyeing it for months. great with denim or a black dress.,Sweaters
1,I ordered it online so i wasn't sure how thick the sweater coat would be and when i received it i was pleasantly surprised at the thickness and high quality. definitely worth the price!,Sweaters
-1,"Loved the design and quality of this suit but the cups seemed huge. i weight 135lbs 5'6"" and wear a 34c. i bought a large in this suit because other reviews said it ran small (normally i wear a size medium) i did like how it fit everywhere expect the chest. i'm wondering if the medium will still be too large in the chest and hoping the rest would still fit okay. not sure i want to go through the hassle to exchange and it not fit again! it's so cute otherwise and would be perfect if you have a la",Swim
-1,I am usually a size o and ordered and xs ...due to the band in the center (not much give) it was a little difficult to shimmy over my hips but the body fit perfectly when i got passed that part. that being said the cup design is a hot mess. i am a b/c cup size and the top on this could not handle it. i felt fully exposed. i thought maybe if i went a size up i could get a little more coverage. the body felt ok on the small but the cups were still just too small. i still felt to exposed. they are,Swim
-1,"The chevron pattern on the mint/seaside version needs to be centered in the front to look right. mine was totally off so i returned it and had them overnight me a new one to my vacation address. unfortunately  the 2nd suit i received was also ""off center"". that one is going back too. would have loved this otherwise! a quality check on this is definitely needed.... beware.",Swim
-1,I so wanted to love this suit. it was gorgeous - the color  the quality  the style  but i am returning and can not recommend it. the sides need to be connected just a little bit higher and i think it would work  but there is no way you could move around in this without things popping out in front. i mean it would be gorgeous to just lay there in the sun  but i didn't feel like i could even walk safely  and i am not well-endowed. very bummed but it's going back.,Swim
-1,Loved the material and the style. unfortunately  my fears came true when i received this swimsuit  and there wasn't enough support despite a review i had read. as a 36d  i thought the halter would be enough support  however  the material is too stretchy to rely on that completely. i am sad i won't be keeping this though. the material is heavenly!!!,Swim
-1,I loved the look of this top online - it had great lines. i was so disappointed when i received it.  it has zero support/lining and i'm not large chested to need a lot. it's also incredibly awkward to get on and the tie in the back is only long enough to knot it  making it even harder to get off. it was returned.,Swim
-1,I love the design and fit and quality. have been looking for a long-line top like this and was willing to pay full price. i have that dreadful little roll right under my bust line and this sucks everything in nicely. smooths it all out. i'm a 38c and everything was contained nicely and fit great in the large top.     here's my issue - wore it once and the colors ran! i was so excited to wear this i didn't even wash the top (i rinsed and dried the bottom  though). and i'm not a swimmer. just let,Swim
-1,I bought this suit based on the great reviews. i was so bummed when i tried it on. the top fit so well but the bottom kept bunching up. my torso is on the longer side so maybe that's why the bottoms keep coming up. every time i pulled the shorts down  the top would come down too  and vice versa. i am 5'5 and 120lbs and bought a 2 which is my normal size. i did like that the top had a bit of padding but that's the extent of what i liked about it. i will be returning it.,Swim
-1,Really cute suit but way too small up top. not enough coverage under arms and across bust.i wish retailerpolgie carried bathing suits in the stores so they can be tried on. this is the 2nd suit i have ordered that had to be returned. i wont order a bathing suit again as its just to much of a risk.,Swim
0,Despite other reviewers comments on size - i really wanted this one to work so i ordered it. i'm typically a size xs and d chest and instead i ordered a small. the body of the sit for well but the cups of the suit i'd said for more for a b. (if i lifted my arms i would literally come out of it),Swim
0,"The suit is beautiful  however the white it is slightly see-through on the bottom front. even though it is slight  to me that is inappropriate...so i returned it. regarding sizing  i ordered a medium  i usually wear a size 6 (135lbs) and my body is evenly proportioned throughout. the medium was not tight at all but the back bottom region seemed cut just slightly less than ""full coverage"". i feel that i would be in-between sizes small and medium but did not try a small due to the slightly transpa",Swim
0,I love the design of this and the pattern! it's comfy but a bit too much side boob for actually swimming. i like a bit more coverage  the front has great coverage but on the side... whoa!!!,Swim
0,I love this swimsuit - the color  the pattern and the coverage! the material is different for me  but easy to get on and off. my complaint is that  although the backside looks great  there is no padding in the front. for a full coverage suit  this leaves little to the imagination. i'm torn on finding justification to keep it.,Swim
0,Great quality top. i do wish it fit me...i'm really long waisted and this top was too short. had to return,Swim
0,So  disappointed that no where in the limiting did it mention this suit is australian in size!! i ordered the 10 (i'm usually an 8 but that was sold out) and the suit arrives and doesn't even fir over my hips. -- the label clearly says 10 australian us 6!  gutted that i have to return this suit because of this sizing issue.  the suit looks to be well made and the design is adorable of it only for.,Swim
0,I'm a 14 bottom and a 10/12 on top  so i'm curvy  which makes one-piece swimsuits hard to shop for. i ordered a m & l  and while the m overall fit me better  the cup size was still way too big on me. i'm a 34d  and i need another set of my 'girls' to fit into the cups. otherwise this swimsuit is so beautiful!,Swim
0,"I so wanted to love this suit! it is so unique and cute  however it does not wear well on a short girl! i am 5""4 and the torso was much too short for me so the cut down the middle looked really wide and odd and the suit just made me look stumpy instead of sexy. also  for how expensive this suit it i also thought the material was pretty thin for how expensive this suit is. i'm sad to say it is going back.",Swim
0,Overall: soft material  cute pattern - but definitely a return as just didn't fit right.     fit: i am a six in most tops and based on the size chart - i ordered the size small. it fit comfortably around my bust - but the cup placement was basically at the center of my chest - so that my breasts were squished uncomfortably and unflattering in the middle. i've lost a bit of weight recently - so i'm more of a 36a  than 36b these days - but this wouldn't work for me or i imagine anyone with a broad,Swim
1,Perfect fit and i've gotten so many compliments. i buy all my suits from here now!,Swim
1,When i tried on this bathing suit  i decided to not try on any others. it was just right! i usually find bathing suit shopping difficult and no fun--as i can never find a suitable bathing suit. this suit looks nice/flattering  and i can also move around in it and it stays in place. i purchased it in the navy and i'm going to order it in another pattern as well. it looks modern and classic; it's a chic style. i'm a size 6 in dresses  and i purchased a size 10 in this bathing suit.,Swim
1,I am so excited about this swimsuit. i have never felt so good in a bathing suit. it's sexy without being too revealing. the fit is perfect. i absolutely love it!,Swim
1,This swimsuit is super cute and retro. the ruching on the stomach is very flattering and the shaping on the padded cups makes for a very nice hourglass 1950s-inspired look. great for us ladies without a lot up top. i felt very marilyn monroe in this suit! i love the back coverage  too -- your butt doesn't hang out of the suit and the boyshort style offers a good amount of coverage without being dowdy.  i was worried about sizing when i first ordered it. based on what everyone said  i went with a,Swim
1,I loved the swimsuit when i saw it online and it looks just a cool in person. however  i had to return it because the size large top was very very small. i wear a 34d bra. this top seemed like it would only work for an a or b cup size  even in the size large. cute suit for the right body  though!,Swim
1,Runs small in the chest  so don't order if you are large chested! over all  very cute.,Swim
1,"I am in love with this bathing suit. it is super cute and flattering and i love the pattern on this specific style. it is also seems to be very well made. i haven't worn it in the water yet so i can't really speak to that. i would say that i believe it is true to size  which means that it is a little tight since bathing suits need to be tight to stay on in the water! for reference i am a bra size 32dd  around 130 pounds  and 5'5"" and a size 6 fits perfectly.",Swim
1,This is a darling dress at this price point. i tried some of the more expensive options in the off-the-shoulder dresses this season and this one is as flattering and as well constructed as the others. the fabric is light but it is not sheer. it is smooth with a bit of a sheen. it is airy but not drapey like a rayon would be. i would describe it as a lawn. upon arrival the packaging indicated that it is considered a 'cover-up'. the site did not describe it that way but it may explain the comparat,Swim
1,"I was at my local retailer this weekend  needing a bathing suit for an upcoming trip and this set was sitting in the ""get it while it lasts"" section  in my size. i tried it on (top in two different sizes 32c and 34b and a bottom)  and it was literally the only time in my life i've ever tried on a bathing suit and been happy with the results! great material  the design is retro but with a modern twist with the fabric  supportive top without squishing (went with the 32c...same as my regular bras)  t",Swim
-1,Mine came smelling like gasoline. not sure why  but i would have kept it otherwise. it's a smell that will be really hard to get out. looks like the picture.,Trend
-1,I was so excited about this top  and so disappointed when it arrived today. the lace part is lovely  but the skirt part is a crinoline type fabric that balloons out at the sides. it is gathered at the sides rather than pleated  and there is no way to get it to lay flat. the back center section is pleated. why couldn't they have had the pleats all around? this will be going back with much regret.,Trend
-1,The dress is pretty  i ordered a 4 and 6 not knowing how it ran  i took both back the neck is too tight!,Trend
-1,I like my dresses oversized but this one is ridiculous. it's seriously unflattering. i usually between a m & a l and i got a small and it's still massive. but the slip is tiny.     it looks so cute in the picture. but not good in person.,Trend
-1,The top is totally see through and fabric some what itchy.  it also feels cheap to the touch.  i love the idea but can't keep it for this price...i'm a shorty so i'd have to hem it too! sadly will return.,Trend
-1,I am not sure who would look good in this dress. it is extremely oversized with tons of fabric that will not flatter anyone!,Trend
-1,"When i unwrapped this a chemical ""stink"" hit me that amost knocked me over. it was really unbearable and i m not overly sensitive to smells. second it was way too large with a boxy unflattering cut. the waist sits very high at elbow height and every below the waist the material balloons out in a rediculous manner. i wonder if they had it pinned down somehow on the picture here. with a more flattering cut i might have decided to wash it a few times to get the stink out. i do not recommend this fo",Trend
-1,"This runs sooo big! i normally wear a large ( 145lb  5'-4""  36dd) but due to the limited sizing small or medium i chose small because it looked big on the model and this style of dress seem to run large. the size small that i ordered couldve fit two people easily together! i loved the pattern  color and the slip underneath actually fit well but i dont want to look like im wearing a tent  lol. also  the back is slightly longer than the front  something i couldnt see from the pictures online.",Trend
-1,The jeans look so different online! the pair i got did not have the stone washed look and was completely different cut. the rise is not as stated and is actually 10.5 inches! also  i'm a true 25 and the waist is like a 27  but the legs are super skinny. i'm so disappointed and i'm not even sure if is worth swapping out for a smaller size. these look more like men's cut jeans.,Trend
0,It is polyester but seems good quality. looks like a girls nightgown with the pattern combined with the baby doll dress silhouette and the overall width of the dress. i usually wear a small but  to look like it does on the model  6-8 inches would have to go in the width.,Trend
0,I was excited to buy this sweater based on the online pictures.  although the ombre coloring is beautiful in person  i did not like the metallic trim at waist & cuffs.  the pictures don't really show the extreme brightness of the trim.  it looks literally like xmas ribbons were sewn into the sweater.  to me it looked like something a child would wear.  i ordered the 1  which was the smallest size offered.  it is oversized without much shape and i felt it added bulk around the middle.,Trend
0,So sad that this cardigan did not fit me. i listened to the review i read and tried a small  didn't come close to fitting. i tried a medium and it also did not fit. i think this item is designed for someone who has a small frame. i seem to be too tall for the item and too big in the chest. i usually always fit into a size medium.that being said the cardigan is very pretty and feminine  has an interesting design and is well made. so sad this item didn't work for me :-(,Trend
0,Like a previous reviewer mentioned the jeans do not necessarily look like the one in the photo. i first ordered them in my regular size and also had to notice that they are cut like men's jeans with legs so skinny that i could only force them over my calves. the embroiding is beautiful  but it also stops the material from stretching  so the the super skinny legs are a real problem. also  they are not as intensely stone washed as shown in the picture. i decided to order them again one size bigger,Trend
0,I was so excited to receive this in the mail as it had been on backorder for awhile. the dress is beautiful  but run smalls the buttons on the back are nearly impossible to fasten. if you are single  good luck trying to get it buttoned. i'll be returning it.,Trend
0,"I tried this on in the store and the colors and fabric are terrific. it's very light-weight fabric but isn't see-through. the colors are medium in depth  not too bright. if you typically wear ""cool"" colors and avoid browns  you may be able to wear this because the brown is very muted. there's two strings inside that you tie around your waist to pull the bust of the dress in. i'm 5'4"" and 125 lbs  so there's simply too much fabric in the dress. i would have bought a petite. the tag says it's avai",Trend
0,This skirt is not what i was expecting at all. for starters it runs large  i expected it to sit at the natural waist and it is definitely made to do so  but it was a good two inches too big and therefore wouldn't lay flat and gaped at the front. no bueno. my biggest gripe  though  is that the color looks nothing like it does in the picture. they have it paired with an ivory top and the two look like they match so well but do not be fooled  the background color of this skirt is not even close to,Trend
0,This runs small  i got the size 3 which fits like a medium  not a large. its a bit of an aline shaped knit in a beautiful saturated navy. i loved the elbow length sleeves. i have a large 34g bust and although this fit  it came to the top of my waist and i'm short-waisted. it's a great basic for someone less busty or who likes a shorter length.,Trend
0,I was excited to try something by this designer and decided to order size large. unfortunately  this top just looked very odd. cute from the front but it wings out in the back where the sleeves meet the arms. the fabric makes an odd poof in that area. i do have a large bust and it didn't pull anywhere in the front. i expected it to be soft and drapey but the cotton feels very coarse and doesn't drape well. it covered my behind in back. unfortunately it made me look wide from the side view. i hav,Trend
1,Swing dresses are the holy grail of comfort. whatever's going on underneath doesn't matter because you're all arms and legs and billowy fun and this dress doesn't disappoint. beautiful  light and silky fabric with a pattern and color palate that can easily work all spring  summer and into the fall with some layers. a great  unique dress!,Trend
1,This dress is so beautiful! i ordered it online and when i received it i was so pleased with how it was even better in person. the fit  the embroidery  the lovely fall colors - makes this a perfect dress all the way around!,Trend
1,I tried on a size 8 in the store just for fun... (i am a 0 petite) and then decided to take a chance and order my usual size. i was a little worried as many reviews said the dress was small  but it was on back order and decided to wait before ordering a size up. the 0p was actually fine  yes  it is a little hard to zip up  but once on  it is totally fine... not even too snug... but i didn't sit and eat... we shall see. i don't plan on ordering the size up. i think the zipper needed some wiggling,Trend
1,I love this tunic! it's wool but the same kind of thin high quality wool you might find in a nicer scarf. colors are much nicer than they show up online. this is one you really need to see in person. the only drawback is that the material seems to snag easily. i returned the top at full price as it is just too much to spend for something i'll only wear a few times before no doubt ruining it. if you are not hard on your clothes like i am  this is a great find. i may repurchase it when/if it gets,Trend
1,This dress is much larger in person than it looks on the model but i absolutley love it! there is an inner tie that helps taper the waist a bit and the material is gorgeous!,Trend
1,Wonderful print and color. dress style is very boxy and oversized  fabric is great but has no drape.,Trend
1,"I read some of the other reviews and was surprised about comments that the color was off... i thought they were pretty dead on. i absolutely love this jacket  but do agree that it's more of a sweater-coat than a heavy coat you'd wear in the winter. but  i live in california  so this will be just perfect for our winter. i was afraid it might be too ""classic"" and uptight looking... but it's so fun! the bell sleeves add some extra flair. the overall coat has some stretch to it as well... making it",Trend
1,This dress is very pretty and would be nice for a summer wedding. you will need to go braless or wear a strapless bra. i am sending it back because as it runs very small. i am a 34a and the size 2 was too snug across the top.,Trend
1,I'm in love with siyu! i saw this jacket/cape and the brilliant colors drew me in. i had to have it. i'm so glad i purchased it  it is wonderful. i would say that the colors are a bit more muted than in the puctures  but still a brilliant statement piece. i was considering getting the sleeveless golden mock turtleneck to go with it  but glad i didn't. the neck of the jacket comes up fairly high  and it probably wouldn't have shown. the wool material is very fine  not scratchy  and a bit stretchy,Trend
